company_name,ticker,corp_code,filing_date,report_name,title,receipt_no
HLB,028300,00199252,2026-03-12,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260312000758
HLB,028300,00199252,2026-03-09,전환사채(해외전환사채포함)발행후만기전사채취득,전환사채(해외전환사채포함)발행후만기전사채취득,20260309901237
HLB,028300,00199252,2026-03-05,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20260305001121
HLB,028300,00199252,2026-03-04,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20260304000747
HLB,028300,00199252,2026-03-03,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260303001765
HLB,028300,00199252,2026-02-26,의결권대리행사권유참고서류,의결권대리행사권유참고서류,20260226005178
HLB,028300,00199252,2026-02-26,주주총회소집결의,주주총회소집결의,20260226900780
HLB,028300,00199252,2026-02-26,주식매수선택권부여에관한신고,주식매수선택권부여에관한신고,20260226005013
HLB,028300,00199252,2026-02-26,매출액또는손익구조30%(대규모법인은15%)이상변동,매출액또는손익구조30%(대규모법인은15%)이상변동,20260226900749
HLB,028300,00199252,2026-02-19,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20260219002752
HLB,028300,00199252,2026-01-26,"기타경영사항(자율공시)              (HLB 간암 1차 치료제(리보세라닙,캄렐리주맙 병용요법) FDA에 재승인 서류 제출)","기타경영사항(자율공시)              (HLB 간암 1차 치료제(리보세라닙,캄렐리주맙 병용요법) FDA에 재승인 서류 제출)",20260126900008
HLB,028300,00199252,2026-01-16,전환가액의조정,전환가액의조정,20260116900672
HLB,028300,00199252,2025-12-31,증권발행실적보고서(합병등),증권발행실적보고서(합병등),20251231000397
HLB,028300,00199252,2025-12-31,[기재정정]주요사항보고서(회사합병결정),[기재정정]주요사항보고서(회사합병결정),20251231000386
HLB,028300,00199252,2025-12-11,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20251211900520
HLB,028300,00199252,2025-12-08,전환사채(해외전환사채포함)발행후만기전사채취득,전환사채(해외전환사채포함)발행후만기전사채취득,20251208900498
HLB,028300,00199252,2025-11-14,분기보고서 (2025.09),분기보고서 (2025.09),20251114001408
HLB,028300,00199252,2025-11-14,증권발행결과(자율공시),증권발행결과(자율공시),20251114900076
HLB,028300,00199252,2025-11-03,주요사항보고서(신주인수권부사채권발행결정),주요사항보고서(신주인수권부사채권발행결정),20251103000268
HLB,028300,00199252,2025-10-16,투자설명서,투자설명서,20251016000256
HLB,028300,00199252,2025-10-16,전환가액의조정,전환가액의조정,20251016900390
HLB,028300,00199252,2025-10-02,증권발행결과(자율공시),증권발행결과(자율공시),20251002900252
HLB,028300,00199252,2025-10-01,전환사채(해외전환사채포함)발행후만기전사채취득,전환사채(해외전환사채포함)발행후만기전사채취득,20251001900619
HLB,028300,00199252,2025-09-29,[기재정정]증권신고서(합병),[기재정정]증권신고서(합병),20250929000397
HLB,028300,00199252,2025-09-29,[기재정정]주요사항보고서(회사합병결정),[기재정정]주요사항보고서(회사합병결정),20250929000315
HLB,028300,00199252,2025-09-24,주요사항보고서(전환사채권발행결정),주요사항보고서(전환사채권발행결정),20250924000387
HLB,028300,00199252,2025-09-18,증권신고서(합병),증권신고서(합병),20250918000336
HLB,028300,00199252,2025-09-18,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20250918900216
HLB,028300,00199252,2025-09-17,[첨부추가]주요사항보고서(회사합병결정),[첨부추가]주요사항보고서(회사합병결정),20250917000332
HLB,028300,00199252,2025-09-16,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250916000247
HLB,028300,00199252,2025-09-08,전환사채(해외전환사채포함)발행후만기전사채취득,전환사채(해외전환사채포함)발행후만기전사채취득,20250908900384
HLB,028300,00199252,2025-09-03,[기재정정]주식매수선택권부여에관한신고,[기재정정]주식매수선택권부여에관한신고,20250903000260
HLB,028300,00199252,2025-09-01,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250901000428
HLB,028300,00199252,2025-09-01,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250901000421
HLB,028300,00199252,2025-08-28,지속가능경영보고서등관련사항(자율공시),지속가능경영보고서등관련사항(자율공시),20250828900311
HLB,028300,00199252,2025-08-28,증권발행결과(자율공시),증권발행결과(자율공시),20250828900100
HLB,028300,00199252,2025-08-20,주요사항보고서(전환사채권발행결정),주요사항보고서(전환사채권발행결정),20250820000179
HLB,028300,00199252,2025-08-13,반기보고서 (2025.06),반기보고서 (2025.06),20250813001215
HLB,028300,00199252,2025-08-01,철회신고서,철회신고서,20250801000884
HLB,028300,00199252,2025-08-01,기타경영사항(자율공시)              (회사합병결정 철회에 관한 사항),기타경영사항(자율공시)              (회사합병결정 철회에 관한 사항),20250801900901
HLB,028300,00199252,2025-08-01,[기재정정]주요사항보고서(회사합병결정),[기재정정]주요사항보고서(회사합병결정),20250801000851
HLB,028300,00199252,2025-07-16,전환가액의조정,전환가액의조정,20250716900425
HLB,028300,00199252,2025-06-09,전환가액의조정              (제38회차),전환가액의조정              (제38회차),20250609900427
HLB,028300,00199252,2025-05-29,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250529000429
HLB,028300,00199252,2025-05-19,[첨부정정]증권신고서(합병),[첨부정정]증권신고서(합병),20250519000332
HLB,028300,00199252,2025-05-19,[첨부정정]증권신고서(합병),[첨부정정]증권신고서(합병),20250519000326
HLB,028300,00199252,2025-05-19,[기재정정]투자설명서,[기재정정]투자설명서,20250519000319
HLB,028300,00199252,2025-05-19,[기재정정]증권신고서(합병),[기재정정]증권신고서(합병),20250519000315
HLB,028300,00199252,2025-05-19,[기재정정]주요사항보고서(회사합병결정),[기재정정]주요사항보고서(회사합병결정),20250519000263
HLB,028300,00199252,2025-05-15,분기보고서 (2025.03),분기보고서 (2025.03),20250515001725
HLB,028300,00199252,2025-05-02,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250502000226
HLB,028300,00199252,2025-04-24,투자설명서,투자설명서,20250424000436
HLB,028300,00199252,2025-04-16,전환가액의조정              (제39회차),전환가액의조정              (제39회차),20250416900528
HLB,028300,00199252,2025-04-14,[첨부정정]증권신고서(합병),[첨부정정]증권신고서(합병),20250414002753
HLB,028300,00199252,2025-04-14,[기재정정]증권신고서(합병),[기재정정]증권신고서(합병),20250414002743
HLB,028300,00199252,2025-04-03,증권신고서(합병),증권신고서(합병),20250403003512
HLB,028300,00199252,2025-04-01,[첨부추가]주요사항보고서(회사합병결정),[첨부추가]주요사항보고서(회사합병결정),20250401003468
HLB,028300,00199252,2025-04-01,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20250401900911
HLB,028300,00199252,2025-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20250331000792
HLB,028300,00199252,2025-03-31,정기주주총회결과,정기주주총회결과,20250331900283
HLB,028300,00199252,2025-03-27,기업설명회(IR)개최,기업설명회(IR)개최,20250327901311
HLB,028300,00199252,2025-03-27,기업설명회(IR)개최,기업설명회(IR)개최,20250327901315
HLB,028300,00199252,2025-03-25,기업설명회(IR)개최,기업설명회(IR)개최,20250325901208
HLB,028300,00199252,2025-03-21,사업보고서 (2024.12),사업보고서 (2024.12),20250321001860
HLB,028300,00199252,2025-03-21,감사보고서제출,감사보고서제출,20250321902034
HLB,028300,00199252,2025-03-21,"[기재정정]기타경영사항(자율공시)              (HLB 간암 1차 치료제(리보세라닙,캄렐리주맙 병용요법)FDA로부터 보완요구서한(CRL,Complete Response Letter)수령)","[기재정정]기타경영사항(자율공시)              (HLB 간암 1차 치료제(리보세라닙,캄렐리주맙 병용요법)FDA로부터 보완요구서한(CRL,Complete Response Letter)수령)",20250321900045
HLB,028300,00199252,2025-03-21,"기타경영사항(자율공시)              (HLB 간암 1차 치료제(리보세라닙,캄렐리주맙 병용요법)FDA로부터 보완요구서한(CRL,Complete Response Letter)수령)","기타경영사항(자율공시)              (HLB 간암 1차 치료제(리보세라닙,캄렐리주맙 병용요법)FDA로부터 보완요구서한(CRL,Complete Response Letter)수령)",20250321900018
가비아,079940,00506294,2026-03-13,감사보고서제출,감사보고서제출,20260313900996
가비아,079940,00506294,2026-03-12,소송등의판결ㆍ결정,소송등의판결ㆍ결정,20260312902310
가비아,079940,00506294,2026-03-11,의결권대리행사권유참고서류,의결권대리행사권유참고서류,20260311004510
가비아,079940,00506294,2026-03-11,의결권대리행사권유참고서류,의결권대리행사권유참고서류,20260311004445
가비아,079940,00506294,2026-03-11,주주총회소집공고,주주총회소집공고,20260311004404
가비아,079940,00506294,2026-03-10,주주총회소집결의,주주총회소집결의,20260310901873
가비아,079940,00506294,2026-03-10,현금ㆍ현물배당결정,현금ㆍ현물배당결정,20260310901878
가비아,079940,00506294,2026-03-03,소송등의제기ㆍ신청(경영권분쟁소송)              (의안상정 가처분),소송등의제기ㆍ신청(경영권분쟁소송)              (의안상정 가처분),20260303901286
가비아,079940,00506294,2026-02-13,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20260213002767
가비아,079940,00506294,2026-02-11,연결재무제표기준영업(잠정)실적(공정공시),연결재무제표기준영업(잠정)실적(공정공시),20260211901645
가비아,079940,00506294,2026-02-11,영업(잠정)실적(공정공시),영업(잠정)실적(공정공시),20260211901640
가비아,079940,00506294,2026-01-12,[기재정정]주식소각결정,[기재정정]주식소각결정,20260112900534
가비아,079940,00506294,2025-12-29,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20251229000518
가비아,079940,00506294,2025-12-29,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20251229000514
가비아,079940,00506294,2025-12-26,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20251226000553
가비아,079940,00506294,2025-12-22,주식소각결정,주식소각결정,20251222900792
가비아,079940,00506294,2025-12-18,교환사채(해외교환사채포함)발행후만기전사채취득,교환사채(해외교환사채포함)발행후만기전사채취득,20251218900650
가비아,079940,00506294,2025-12-16,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20251216000422
가비아,079940,00506294,2025-12-16,공개매수결과보고서,공개매수결과보고서,20251216000026
가비아,079940,00506294,2025-12-09,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20251209900369
가비아,079940,00506294,2025-12-09,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20251209900362
가비아,079940,00506294,2025-11-25,[기재정정]주식등의대량보유상황보고서(일반),[기재정정]주식등의대량보유상황보고서(일반),20251125000673
가비아,079940,00506294,2025-11-25,[기재정정]주식등의대량보유상황보고서(약식),[기재정정]주식등의대량보유상황보고서(약식),20251125000670
가비아,079940,00506294,2025-11-25,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20251125000020
가비아,079940,00506294,2025-11-25,공개매수설명서,공개매수설명서,20251125000002
가비아,079940,00506294,2025-11-25,공개매수신고서,공개매수신고서,20251125000001
가비아,079940,00506294,2025-11-13,분기보고서 (2025.09),분기보고서 (2025.09),20251113000856
가비아,079940,00506294,2025-11-11,연결재무제표기준영업(잠정)실적(공정공시),연결재무제표기준영업(잠정)실적(공정공시),20251111900475
가비아,079940,00506294,2025-11-04,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20251104000064
가비아,079940,00506294,2025-10-31,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20251031000312
가비아,079940,00506294,2025-10-30,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20251030000173
가비아,079940,00506294,2025-10-28,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20251028000437
가비아,079940,00506294,2025-09-30,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250930000127
가비아,079940,00506294,2025-09-29,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250929000346
가비아,079940,00506294,2025-09-19,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250919000040
가비아,079940,00506294,2025-09-18,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250918000039
가비아,079940,00506294,2025-09-16,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250916000284
가비아,079940,00506294,2025-09-11,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250911000056
가비아,079940,00506294,2025-09-03,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250903000040
가비아,079940,00506294,2025-08-26,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250826000038
가비아,079940,00506294,2025-08-14,반기보고서 (2025.06),반기보고서 (2025.06),20250814002682
가비아,079940,00506294,2025-08-06,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250806000153
가비아,079940,00506294,2025-08-05,연결재무제표기준영업(잠정)실적(공정공시),연결재무제표기준영업(잠정)실적(공정공시),20250805900405
가비아,079940,00506294,2025-07-29,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250729000023
가비아,079940,00506294,2025-07-24,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250724000536
가비아,079940,00506294,2025-07-21,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250721000011
가비아,079940,00506294,2025-07-11,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250711000040
가비아,079940,00506294,2025-07-03,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250703000357
가비아,079940,00506294,2025-06-26,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250626000023
가비아,079940,00506294,2025-06-24,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250624000031
가비아,079940,00506294,2025-06-16,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250616000044
가비아,079940,00506294,2025-06-05,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250605000050
가비아,079940,00506294,2025-06-05,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250605000046
가비아,079940,00506294,2025-05-27,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250527000440
가비아,079940,00506294,2025-05-15,분기보고서 (2025.03),분기보고서 (2025.03),20250515002302
가비아,079940,00506294,2025-05-13,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250513000034
가비아,079940,00506294,2025-05-08,연결재무제표기준영업(잠정)실적(공정공시),연결재무제표기준영업(잠정)실적(공정공시),20250508900542
가비아,079940,00506294,2025-05-02,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250502000038
가비아,079940,00506294,2025-04-24,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250424000095
가비아,079940,00506294,2025-04-15,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250415000032
가비아,079940,00506294,2025-04-15,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250415000029
가비아,079940,00506294,2025-04-07,[기재정정]주식등의대량보유상황보고서(약식),[기재정정]주식등의대량보유상황보고서(약식),20250407003755
가비아,079940,00506294,2025-03-27,정기주주총회결과,정기주주총회결과,20250327901101
가비아,079940,00506294,2025-03-27,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250327000826
가비아,079940,00506294,2025-03-19,사업보고서 (2024.12),사업보고서 (2024.12),20250319000755
가비아,079940,00506294,2025-03-18,감사보고서제출,감사보고서제출,20250318901728
가비아,079940,00506294,2025-03-17,자기주식처분결과보고서,자기주식처분결과보고서,20250317000673
나노신소재,121600,00439965,2026-03-13,주주총회소집공고,주주총회소집공고,20260313000540
나노신소재,121600,00439965,2026-02-26,주주총회집중일개최사유신고,주주총회집중일개최사유신고,20260226901329
나노신소재,121600,00439965,2026-02-26,주주총회소집결의,주주총회소집결의,20260226901298
나노신소재,121600,00439965,2026-02-26,현금ㆍ현물배당결정,현금ㆍ현물배당결정,20260226901236
나노신소재,121600,00439965,2026-02-26,매출액또는손익구조30%(대규모법인은15%)이상변동,매출액또는손익구조30%(대규모법인은15%)이상변동,20260226901217
나노신소재,121600,00439965,2026-02-06,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260206001591
나노신소재,121600,00439965,2026-01-30,자기주식처분결과보고서,자기주식처분결과보고서,20260130000547
나노신소재,121600,00439965,2026-01-28,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20260128000364
나노신소재,121600,00439965,2026-01-23,주요사항보고서(자기주식처분결정),주요사항보고서(자기주식처분결정),20260123000563
나노신소재,121600,00439965,2026-01-07,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260107000571
나노신소재,121600,00439965,2025-12-22,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20251222900100
나노신소재,121600,00439965,2025-11-17,기업설명회(IR)개최,기업설명회(IR)개최,20251117900474
나노신소재,121600,00439965,2025-11-13,분기보고서 (2025.09),분기보고서 (2025.09),20251113000941
나노신소재,121600,00439965,2025-10-02,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20251002000206
나노신소재,121600,00439965,2025-08-14,반기보고서 (2025.06),반기보고서 (2025.06),20250814002040
나노신소재,121600,00439965,2025-08-13,전환주식의전환가액조정,전환주식의전환가액조정,20250813900966
나노신소재,121600,00439965,2025-08-12,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250812000771
나노신소재,121600,00439965,2025-08-06,자기주식처분결과보고서,자기주식처분결과보고서,20250806000338
나노신소재,121600,00439965,2025-08-05,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250805000247
나노신소재,121600,00439965,2025-07-28,주요사항보고서(자기주식처분결정),주요사항보고서(자기주식처분결정),20250728000375
나노신소재,121600,00439965,2025-06-30,기업설명회(IR)개최,기업설명회(IR)개최,20250630900545
나노신소재,121600,00439965,2025-05-15,분기보고서 (2025.03),분기보고서 (2025.03),20250515001084
나노신소재,121600,00439965,2025-05-08,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20250508000583
나노신소재,121600,00439965,2025-04-25,기업가치제고계획(자율공시),기업가치제고계획(자율공시),20250425900782
나노신소재,121600,00439965,2025-04-22,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250422000383
나노신소재,121600,00439965,2025-03-31,정기주주총회결과,정기주주총회결과,20250331901890
나노신소재,121600,00439965,2025-03-31,[첨부정정]사업보고서 (2024.12),[첨부정정]사업보고서 (2024.12),20250331002537
나노신소재,121600,00439965,2025-03-21,사업보고서 (2024.12),사업보고서 (2024.12),20250321001428
나노신소재,121600,00439965,2025-03-21,감사보고서제출,감사보고서제출,20250321900969
네패스,033640,00227333,2026-03-12,[기재정정]주주총회소집공고,[기재정정]주주총회소집공고,20260312000668
네패스,033640,00227333,2026-03-11,의결권대리행사권유참고서류,의결권대리행사권유참고서류,20260311004513
네패스,033640,00227333,2026-03-11,주주총회소집공고,주주총회소집공고,20260311004499
네패스,033640,00227333,2026-03-11,주주총회소집결의,주주총회소집결의,20260311901680
네패스,033640,00227333,2026-03-11,매출액또는손익구조30%(대규모법인은15%)이상변동,매출액또는손익구조30%(대규모법인은15%)이상변동,20260311901387
네패스,033640,00227333,2026-03-06,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260306000671
네패스,033640,00227333,2026-02-24,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260224002942
네패스,033640,00227333,2025-12-23,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20251223000491
네패스,033640,00227333,2025-12-16,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20251216900351
네패스,033640,00227333,2025-11-14,분기보고서 (2025.09),분기보고서 (2025.09),20251114000994
네패스,033640,00227333,2025-09-30,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250930000606
네패스,033640,00227333,2025-08-14,반기보고서 (2025.06),반기보고서 (2025.06),20250814004201
네패스,033640,00227333,2025-07-04,[기재정정]신규시설투자등,[기재정정]신규시설투자등,20250704900625
네패스,033640,00227333,2025-06-16,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250616000356
네패스,033640,00227333,2025-06-16,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250616000346
네패스,033640,00227333,2025-06-16,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250616000335
네패스,033640,00227333,2025-06-16,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250616000333
네패스,033640,00227333,2025-06-16,최대주주변경,최대주주변경,20250616900612
네패스,033640,00227333,2025-05-16,주식등의대량보유상황보고서(일반),주식등의대량보유상황보고서(일반),20250516000406
네패스,033640,00227333,2025-05-16,임원ㆍ주요주주특정증권등거래계획보고서,임원ㆍ주요주주특정증권등거래계획보고서,20250516000396
네패스,033640,00227333,2025-05-16,임원ㆍ주요주주특정증권등거래계획보고서,임원ㆍ주요주주특정증권등거래계획보고서,20250516000390
네패스,033640,00227333,2025-05-15,분기보고서 (2025.03),분기보고서 (2025.03),20250515002539
네패스,033640,00227333,2025-04-01,신규시설투자등,신규시설투자등,20250401900516
네패스,033640,00227333,2025-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20250328000926
네패스,033640,00227333,2025-03-28,정기주주총회결과,정기주주총회결과,20250328900951
네패스,033640,00227333,2025-03-20,사업보고서 (2024.12),사업보고서 (2024.12),20250320001688
네패스,033640,00227333,2025-03-20,감사보고서제출,감사보고서제출,20250320902317
뉴로메카,348340,01336461,2026-03-12,의결권대리행사권유참고서류,의결권대리행사권유참고서류,20260312001117
뉴로메카,348340,01336461,2026-03-12,주주총회소집공고,주주총회소집공고,20260312001010
뉴로메카,348340,01336461,2026-03-12,주주총회집중일개최사유신고,주주총회집중일개최사유신고,20260312901127
뉴로메카,348340,01336461,2026-03-12,매출액또는손익구조30%(대규모법인은15%)이상변동,매출액또는손익구조30%(대규모법인은15%)이상변동,20260312900925
뉴로메카,348340,01336461,2026-03-12,주주총회소집결의,주주총회소집결의,20260312900926
뉴로메카,348340,01336461,2026-02-09,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260209000649
뉴로메카,348340,01336461,2026-02-06,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260206001508
뉴로메카,348340,01336461,2026-02-06,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260206001456
뉴로메카,348340,01336461,2026-02-05,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260205000487
뉴로메카,348340,01336461,2026-02-04,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260204000551
뉴로메카,348340,01336461,2026-01-29,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260129000598
뉴로메카,348340,01336461,2026-01-28,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260128000492
뉴로메카,348340,01336461,2026-01-26,주요사항보고서(자기전환사채매도결정),주요사항보고서(자기전환사채매도결정),20260126000528
뉴로메카,348340,01336461,2026-01-21,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260121000441
뉴로메카,348340,01336461,2026-01-19,전환청구권행사              (제1회차),전환청구권행사              (제1회차),20260119900858
뉴로메카,348340,01336461,2026-01-16,전환청구권행사              (제1회차),전환청구권행사              (제1회차),20260116900694
뉴로메카,348340,01336461,2026-01-14,전환청구권행사              (제1회차),전환청구권행사              (제1회차),20260114900475
뉴로메카,348340,01336461,2026-01-13,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260113000582
뉴로메카,348340,01336461,2026-01-13,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20260113000460
뉴로메카,348340,01336461,2026-01-09,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20260109000497
뉴로메카,348340,01336461,2026-01-06,전환사채(해외전환사채포함)발행후만기전사채취득,전환사채(해외전환사채포함)발행후만기전사채취득,20260106900176
뉴로메카,348340,01336461,2025-12-18,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20251217000604
뉴로메카,348340,01336461,2025-12-12,주주명부폐쇄기간또는기준일설정,주주명부폐쇄기간또는기준일설정,20251212901023
뉴로메카,348340,01336461,2025-11-28,단일판매ㆍ공급계약해지,단일판매ㆍ공급계약해지,20251128901081
뉴로메카,348340,01336461,2025-11-28,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20251128001903
뉴로메카,348340,01336461,2025-11-14,분기보고서 (2025.09),분기보고서 (2025.09),20251114001828
뉴로메카,348340,01336461,2025-11-14,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20251114001393
뉴로메카,348340,01336461,2025-11-11,주식등의대량보유상황보고서(약식),주식등의대량보유상황보고서(약식),20251111000003
뉴로메카,348340,01336461,2025-11-11,[기재정정]주식등의대량보유상황보고서(약식),[기재정정]주식등의대량보유상황보고서(약식),20251111000002
뉴로메카,348340,01336461,2025-11-10,[기재정정]주식등의대량보유상황보고서(약식),[기재정정]주식등의대량보유상황보고서(약식),20251110000406
뉴로메카,348340,01336461,2025-11-07,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20251107000542
뉴로메카,348340,01336461,2025-11-06,전환가액의조정,전환가액의조정,20251106900711
뉴로메카,348340,01336461,2025-09-04,[기재정정]단일판매ㆍ공급계약체결,[기재정정]단일판매ㆍ공급계약체결,20250904900080
뉴로메카,348340,01336461,2025-09-02,[기재정정]단일판매ㆍ공급계약체결,[기재정정]단일판매ㆍ공급계약체결,20250902900191
뉴로메카,348340,01336461,2025-08-28,[기재정정]단일판매ㆍ공급계약체결,[기재정정]단일판매ㆍ공급계약체결,20250828900522
뉴로메카,348340,01336461,2025-08-14,반기보고서 (2025.06),반기보고서 (2025.06),20250814004187
뉴로메카,348340,01336461,2025-08-14,[기재정정]사업보고서 (2024.12),[기재정정]사업보고서 (2024.12),20250814003429
뉴로메카,348340,01336461,2025-07-09,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250709000398
뉴로메카,348340,01336461,2025-07-02,임원ㆍ주요주주특정증권등소유상황보고서,임원ㆍ주요주주특정증권등소유상황보고서,20250702000574
